t,mean_latency,var_latency,queue_size
172,0.287287,0.00152088,1000
173,0.285677,0.00170211,1000
174,0.283039,0.00193376,1000
175,0.288711,0.00132787,1000
176,0.287725,0.00147038,1000
177,0.284879,0.0017231,1000
178,0.287883,0.0014365,1000
179,0.283908,0.00180353,1000
180,0.287333,0.00148008,1000
181,0.285299,0.00171653,1000
182,0.287844,0.00140274,1000
183,0.28501,0.00171219,1000
184,0.286159,0.00157088,1000
185,0.287687,0.00145423,1000
186,0.288192,0.0014476,1000
187,0.28486,0.00166729,1000
188,0.286649,0.00155092,1000
189,0.285444,0.00170116,1000
190,0.286756,0.00155785,1000
191,0.286678,0.00157316,1000
192,0.288461,0.00141311,1000
193,0.287744,0.00146777,1000
194,0.28601,0.0017023,1000
195,0.286465,0.00161906,1000
196,0.288522,0.00132742,1000
197,0.283678,0.00181154,1000
198,0.28452,0.00179444,1000
199,0.287215,0.00154133,1000
200,0.284529,0.00190183,1000
201,0.287152,0.00146592,1000
202,0.283768,0.00186435,1000
203,0.287933,0.00135826,1000
204,0.289109,0.00136924,1000
205,0.284841,0.00179556,1000
206,0.287699,0.00138766,1000
207,0.286633,0.00152976,1000
208,0.286574,0.00159296,1000
209,0.285708,0.00169512,1000
210,0.28701,0.00158911,1000
211,0.287622,0.00145449,1000
212,0.286098,0.00161736,1000
213,0.284738,0.00176423,1000
214,0.285401,0.00163986,1000
215,0.282613,0.00200593,1000
216,0.285143,0.00171721,1000
217,0.286399,0.00161165,1000
218,0.284894,0.00170279,1000
219,0.284419,0.0018542,1000
220,0.284654,0.00178221,1000
221,0.284144,0.00179609,1000
222,0.287093,0.00156641,1000
223,0.285824,0.00169589,1000
224,0.285812,0.00170767,1000
225,0.285438,0.00166878,1000
226,0.287465,0.00146078,1000
227,0.286132,0.00166156,1000
228,0.285913,0.00173723,1000
229,0.287625,0.00148454,1000
230,0.284786,0.0016739,1000
231,0.286324,0.00162696,1000
232,0.282964,0.00189977,1000
233,0.287023,0.00157368,1000
234,0.285796,0.00162335,1000
235,0.286895,0.0015225,1000
236,0.284792,0.00178863,1000
237,0.286311,0.00161662,1000
238,0.2841,0.0017987,1000
239,0.28667,0.00164153,1000
240,0.283803,0.00188654,1000
241,0.285181,0.00169947,1000
242,0.285999,0.0016115,1000
243,0.287381,0.00147667,1000
244,0.283464,0.00184051,1000
245,0.281405,0.00218504,1000
246,0.286183,0.00162822,1000
247,0.285469,0.00163084,1000
248,0.286747,0.00158872,1000
249,0.286232,0.00162121,1000
250,0.285874,0.00168996,1000
251,0.285682,0.00170219,1000
252,0.28067,0.00207276,1000
253,0.284621,0.0017496,1000
254,0.286845,0.00161405,1000
255,0.283528,0.00190978,1000
256,0.285798,0.00170042,1000
257,0.283978,0.00177815,1000
258,0.285499,0.00166211,1000
259,0.285785,0.00163974,1000
260,0.287583,0.00143815,1000
261,0.284184,0.00182633,1000
262,0.285154,0.00170256,1000
263,0.285055,0.00163368,1000
264,0.282598,0.00198486,1000
265,0.283679,0.00183853,1000
266,0.284014,0.0017615,1000
267,0.283208,0.00189842,1000
268,0.287935,0.00149422,1000
269,0.282666,0.00196809,1000
270,0.288858,0.00137127,1000
271,0.285853,0.00165658,1000
272,0.286355,0.00160265,1000
273,0.284056,0.00184891,1000
274,0.283885,0.00178878,1000
275,0.28461,0.00179824,1000
276,0.285941,0.00165151,1000
277,0.286284,0.0016205,1000
278,0.286916,0.0014875,1000
279,0.285837,0.00170532,1000
280,0.285135,0.00177975,1000
281,0.285749,0.00163663,1000
282,0.284873,0.00173842,1000
283,0.284771,0.00174567,1000
284,0.286865,0.00146923,1000
285,0.285017,0.00183748,1000
286,0.284401,0.00186657,1000
287,0.283877,0.00176633,1000
288,0.285509,0.00168867,1000
289,0.28702,0.00152003,1000
290,0.284882,0.00170392,1000
291,0.284578,0.00181863,1000
292,0.286914,0.00160185,1000
293,0.284794,0.00180836,1000
294,0.285963,0.00166881,1000
295,0.287054,0.00161,1000
296,0.285739,0.00162691,1000
297,0.284749,0.00174567,1000
298,0.285414,0.00162875,1000
299,0.285762,0.00169793,1000
300,0.287513,0.00150299,1000
301,0.286711,0.00166816,1000
302,0.285107,0.00173188,1000
303,0.283811,0.00179297,1000
304,0.285795,0.00164291,1000
305,0.283156,0.00200125,1000
306,0.286369,0.00162983,1000
307,0.285695,0.00162881,1000
308,0.287143,0.00150432,1000
309,0.284042,0.00185911,1000
310,0.283978,0.00188548,1000
311,0.285612,0.00167042,1000
312,0.285095,0.00165423,1000
313,0.28994,0.0012655,1000
314,0.287574,0.00149691,1000
315,0.284403,0.00178776,1000
316,0.28386,0.00183097,1000
317,0.284983,0.00175964,1000
318,0.28793,0.00147034,1000
319,0.285955,0.00161046,1000
320,0.284489,0.00181245,1000
321,0.284198,0.00181846,1000
322,0.286456,0.00156142,1000
323,0.281901,0.00192918,1000
324,0.284392,0.00180174,1000
325,0.285036,0.00170986,1000
326,0.284313,0.0017313,1000
327,0.283911,0.00181761,1000
328,0.282601,0.00193602,1000
329,0.286388,0.00165548,1000
330,0.285524,0.00162692,1000
331,0.286559,0.00162088,1000
332,0.286181,0.00167054,1000
333,0.286698,0.00162763,1000
334,0.287216,0.00154771,1000
335,0.28337,0.00185454,1000
336,0.283511,0.00188813,1000
337,0.285929,0.00165606,1000
338,0.286629,0.00158489,1000
339,0.284358,0.00179099,1000
340,0.286311,0.00160774,1000
341,0.289208,0.00128922,1000
342,0.284612,0.00182003,1000
343,0.28416,0.00186767,1000
344,0.285087,0.00172955,1000
345,0.283156,0.00197502,1000
346,0.285545,0.00170329,1000
347,0.283927,0.00191975,1000
348,0.284309,0.00192866,1000
349,0.286388,0.00159808,1000
350,0.284274,0.00175033,1000
351,0.285577,0.00167498,1000
352,0.284385,0.00187104,1000
353,0.285991,0.00160712,1000
354,0.285083,0.00180567,1000
355,0.287692,0.00143114,1000
356,0.288109,0.00144896,1000
357,0.281492,0.00209838,1000
358,0.286285,0.00167444,1000
359,0.285317,0.00168672,1000
360,0.284979,0.00175445,1000
361,0.286846,0.00152067,1000
362,0.284744,0.00180437,1000
363,0.285641,0.00167434,1000
364,0.284818,0.001753,1000
365,0.286582,0.00159516,1000
366,0.28489,0.0017475,1000
367,0.286406,0.00151748,1000
368,0.286794,0.00149677,1000
369,0.28592,0.00169877,1000
370,0.284918,0.00165375,1000
371,0.284215,0.00185526,1000
372,0.28597,0.00164573,1000
373,0.285724,0.00160381,1000
374,0.285262,0.00168274,1000
375,0.283902,0.00190636,1000
376,0.287103,0.00159106,1000
377,0.28809,0.001451,1000
378,0.285862,0.00171195,1000
379,0.285829,0.00161214,1000
380,0.289613,0.0012173,1000
381,0.284909,0.00175694,1000
382,0.284548,0.00186696,1000
383,0.285866,0.00156335,1000
384,0.289095,0.00128401,1000
385,0.28595,0.00158492,1000
386,0.285211,0.00168512,1000
387,0.284499,0.00178938,1000
388,0.285379,0.00157371,1000
389,0.284784,0.00182857,1000
390,0.289803,0.00118023,1000
391,0.284324,0.00171356,1000
392,0.287674,0.0015378,1000
393,0.286401,0.00156347,1000
394,0.287045,0.00156066,1000
395,0.28487,0.0017377,1000
396,0.287256,0.00146516,1000
397,0.283867,0.00189746,1000
398,0.285699,0.0016717,1000
399,0.285379,0.00160417,1000
400,0.284996,0.00174781,1000
401,0.287359,0.00138214,1000
402,0.286474,0.00162959,1000
403,0.284362,0.00178708,1000
404,0.284522,0.00180661,1000
405,0.285123,0.00173188,1000
406,0.285887,0.00165004,1000
407,0.288804,0.00139276,1000
408,0.288413,0.00136792,1000
409,0.284084,0.00180368,1000
410,0.286936,0.00149098,1000
411,0.28459,0.00172666,1000
412,0.28469,0.00173901,1000
413,0.286639,0.00156676,1000
414,0.288256,0.00144282,1000
415,0.285719,0.00166204,1000
416,0.284995,0.00170245,1000
417,0.286113,0.00163268,1000
418,0.285069,0.00171837,1000
419,0.285159,0.00172867,1000
420,0.2836,0.0018681,1000
421,0.287231,0.00151357,1000
422,0.284286,0.00178373,1000
423,0.288637,0.00142971,1000
424,0.285081,0.00177679,1000
425,0.28338,0.00184863,1000
426,0.284834,0.00178076,1000
427,0.285881,0.00164165,1000
428,0.283205,0.00190587,1000
429,0.285507,0.00172728,1000
430,0.286028,0.00160495,1000
431,0.285425,0.00170425,1000
432,0.284461,0.00177852,1000
433,0.284715,0.0017555,1000
434,0.288271,0.00144414,1000
435,0.285564,0.00171749,1000
436,0.285439,0.00177314,1000
437,0.28526,0.00169254,1000
438,0.287087,0.00152886,1000
439,0.288162,0.00139587,1000
440,0.286879,0.00152624,1000
441,0.28476,0.00168877,1000
442,0.289364,0.001345,1000
443,0.28231,0.00204312,1000
444,0.288289,0.00147244,1000
445,0.285747,0.00168144,1000
446,0.285116,0.00170926,1000
447,0.287449,0.00150861,1000
448,0.284606,0.00188896,1000
449,0.285067,0.00174261,1000
450,0.288401,0.00142552,1000
451,0.287702,0.00150064,1000
452,0.283632,0.00182688,1000
453,0.286633,0.00151064,1000
454,0.285945,0.00178874,1000
455,0.284885,0.00170065,1000
456,0.286734,0.00154867,1000
457,0.284464,0.0018002,1000
458,0.283365,0.0018683,1000
459,0.286892,0.0015199,1000
460,0.282982,0.00199479,1000
461,0.285612,0.00169441,1000
462,0.285518,0.00175612,1000
463,0.285505,0.00169859,1000
464,0.283776,0.0018363,1000
465,0.283397,0.00188445,1000
466,0.28559,0.00166391,1000
467,0.286668,0.00161188,1000
468,0.285468,0.00168753,1000
469,0.284969,0.00183508,1000
470,0.285133,0.00175074,1000
471,0.288794,0.00135954,1000
472,0.286261,0.00167816,1000
473,0.285924,0.00154557,1000
474,0.285943,0.00164685,1000
475,0.285652,0.00162685,1000
476,0.284949,0.00174151,1000
477,0.282742,0.00197203,1000
478,0.286057,0.0015879,1000
479,0.287333,0.00143869,1000
480,0.286257,0.00159008,1000
481,0.285143,0.00168309,1000
482,0.286311,0.00164175,1000
483,0.287478,0.001514,1000
484,0.284754,0.00172114,1000
485,0.287758,0.00149377,1000
486,0.285988,0.00161831,1000
487,0.284918,0.00174936,1000
488,0.289108,0.00135775,1000
489,0.284695,0.00173123,1000
490,0.285713,0.00161886,1000
491,0.288384,0.001391,1000
492,0.28601,0.00161202,1000
493,0.286752,0.00157824,1000
494,0.286246,0.00166459,1000
495,0.285496,0.0017212,1000
496,0.284383,0.0017998,1000
497,0.284378,0.00182461,1000
498,0.285648,0.00168049,1000
499,0.284227,0.00176104,1000
500,0.28575,0.00167579,1000
501,0.285365,0.0016764,1000
502,0.285502,0.00163819,1000
503,0.287464,0.00153827,1000
504,0.285235,0.00180592,1000
505,0.286888,0.00147155,1000
506,0.286642,0.00158089,1000
507,0.284905,0.00175008,1000
508,0.282657,0.00191773,1000
509,0.285854,0.00162682,1000
510,0.285041,0.00169395,1000
511,0.289432,0.0013364,1000
512,0.286119,0.00163409,1000
513,0.286354,0.0015568,1000
514,0.285475,0.00174132,1000
515,0.288217,0.00148082,1000
516,0.286052,0.00160194,1000
517,0.284487,0.00187787,1000
518,0.283206,0.00184429,1000
519,0.282822,0.00194754,1000
520,0.287277,0.00156769,1000
521,0.285283,0.00165615,1000
522,0.285937,0.00167521,1000
523,0.283961,0.00184821,1000
524,0.286315,0.00163406,1000
525,0.28309,0.00189419,1000
526,0.284078,0.0017897,1000
527,0.286179,0.00166308,1000
528,0.28409,0.00185862,1000
529,0.288699,0.00136816,1000
530,0.285882,0.00170185,1000
531,0.286365,0.00153985,1000
532,0.287753,0.00150684,1000
533,0.284741,0.0017535,1000
534,0.285265,0.00170802,1000
535,0.286249,0.00165077,1000
536,0.283235,0.00179927,1000
537,0.285012,0.00173372,1000
538,0.282816,0.00196703,1000
539,0.284146,0.00170516,1000
540,0.286128,0.00161595,1000
541,0.286167,0.00166097,1000
542,0.284993,0.00181019,1000
543,0.286527,0.00157694,1000
544,0.286007,0.00165099,1000
545,0.284628,0.00184161,1000
546,0.288272,0.00143118,1000
547,0.285769,0.0016257,1000
548,0.283657,0.00180742,1000
549,0.287532,0.0014292,1000
550,0.287185,0.00157035,1000
551,0.283658,0.00193344,1000
552,0.286397,0.00156266,1000
553,0.2844,0.00182473,1000
554,0.286054,0.00159805,1000
555,0.287098,0.00154447,1000
556,0.286167,0.00165256,1000
557,0.284892,0.00180131,1000
558,0.283632,0.00190855,1000
559,0.28542,0.00167284,1000
560,0.285629,0.00175862,1000
561,0.286219,0.00162274,1000
562,0.284945,0.00172109,1000
563,0.285945,0.00170477,1000
564,0.28572,0.00162325,1000
565,0.285455,0.00168635,1000
566,0.286572,0.00162768,1000
567,0.288499,0.00135895,1000
568,0.28612,0.00168031,1000
569,0.287978,0.001436,1000
570,0.287791,0.00142218,1000
571,0.288715,0.00129411,1000
572,0.28714,0.00144777,1000
573,0.287159,0.00152134,1000
574,0.283369,0.00183149,1000
575,0.284421,0.00178239,1000
576,0.286118,0.00158206,1000
577,0.286154,0.00169791,1000
578,0.283613,0.00190535,1000
579,0.283579,0.00189428,1000
580,0.283019,0.00187668,1000
581,0.285246,0.0016555,1000
582,0.285331,0.00160844,1000
583,0.284295,0.00172184,1000
584,0.286423,0.00157712,1000
585,0.288121,0.00146439,1000
586,0.285995,0.00164463,1000
587,0.285791,0.00166148,1000
588,0.284455,0.00172901,1000
589,0.285238,0.00166061,1000
590,0.287901,0.00143523,1000
591,0.2863,0.00155244,1000
592,0.284155,0.00181363,1000
593,0.287056,0.00150766,1000
594,0.285383,0.00167098,1000
595,0.284955,0.00174225,1000
596,0.285357,0.00164347,1000
597,0.285333,0.00173119,1000
598,0.287292,0.00149916,1000
599,0.282053,0.00193877,1000
600,0.288503,0.00147146,1000
601,0.285837,0.00167006,1000
602,0.285302,0.00172215,1000
603,0.282568,0.00191279,1000
604,0.284753,0.00179851,1000
605,0.284506,0.00174811,1000
606,0.283607,0.00182982,1000
607,0.287633,0.00149284,1000
608,0.282625,0.00193581,1000
609,0.28507,0.00170928,1000
610,0.285343,0.00167765,1000
611,0.284674,0.00172539,1000
612,0.286334,0.00155538,1000
613,0.287754,0.00147851,1000
614,0.284907,0.00178699,1000
615,0.286428,0.0016735,1000
616,0.285213,0.00162224,1000
617,0.287544,0.00154167,1000
618,0.287798,0.00148498,1000
619,0.285924,0.00163489,1000
620,0.287307,0.00151305,1000
621,0.284151,0.00175585,1000
622,0.281962,0.00198338,1000
623,0.285364,0.00169958,1000
624,0.286227,0.0016006,1000
625,0.285196,0.00166017,1000
626,0.283125,0.001903,1000
627,0.282752,0.00190181,1000
628,0.285318,0.00167226,1000
629,0.286824,0.001531,1000
630,0.285384,0.00173287,1000
631,0.285173,0.00172721,1000
632,0.28729,0.0014869,1000
633,0.284728,0.0017717,1000
634,0.286855,0.00148951,1000
635,0.284262,0.00179349,1000
636,0.286187,0.00158817,1000
637,0.284037,0.00175286,1000
638,0.285204,0.00174165,1000
639,0.287446,0.00150702,1000
640,0.284942,0.00175278,1000
641,0.288051,0.00140233,1000
642,0.282409,0.00204331,1000
643,0.289216,0.00121564,1000
644,0.285151,0.00172286,1000
645,0.286596,0.00157552,1000
646,0.288633,0.00138751,1000
647,0.286637,0.00154001,1000
648,0.282323,0.00195052,1000
649,0.285962,0.00165879,1000
650,0.286405,0.00158295,1000
651,0.287486,0.00156107,1000
652,0.285173,0.00173577,1000
653,0.286667,0.00159876,1000
654,0.285027,0.00182968,1000
655,0.28813,0.00146971,1000
656,0.283414,0.00193058,1000
657,0.286082,0.00159419,1000
658,0.286904,0.00156084,1000
659,0.285525,0.0017305,1000
660,0.28497,0.00175834,1000
661,0.285713,0.00165854,1000
662,0.285571,0.00164168,1000
663,0.287034,0.00156402,1000
664,0.286086,0.00156515,1000
665,0.284307,0.0017767,1000
666,0.286734,0.00162549,1000
667,0.286901,0.00143193,1000
668,0.283686,0.00173752,1000
669,0.283503,0.00188662,1000
670,0.288707,0.00136012,1000
671,0.28474,0.0018614,1000
672,0.28746,0.00150568,1000
673,0.286511,0.00162858,1000
674,0.285361,0.00168562,1000
675,0.284945,0.00177097,1000
676,0.285403,0.00162916,1000
677,0.285826,0.00165314,1000
678,0.285481,0.00177085,1000
679,0.28465,0.00170811,1000
680,0.285441,0.00162676,1000
681,0.284804,0.00174266,1000
682,0.287144,0.0014923,1000
683,0.288509,0.00133012,1000
684,0.284808,0.00182988,1000
685,0.285915,0.00164502,1000
686,0.286003,0.00161064,1000
687,0.286554,0.00154043,1000
688,0.285072,0.00177926,1000
689,0.287873,0.00144409,1000
690,0.288363,0.00141586,1000
691,0.286801,0.00154319,1000
692,0.284236,0.0017681,1000
693,0.285328,0.00169299,1000
694,0.288855,0.00130937,1000
695,0.285533,0.00171326,1000
696,0.288457,0.00131573,1000
697,0.285486,0.00170003,1000
698,0.289301,0.00133958,1000
699,0.284525,0.001798,1000
700,0.287587,0.00143602,1000
701,0.28646,0.00158422,1000
702,0.286642,0.00152143,1000
703,0.286092,0.0016509,1000
704,0.285289,0.00168192,1000
705,0.29005,0.00123905,1000
706,0.287115,0.00163279,1000
707,0.285127,0.00175702,1000
708,0.286232,0.00163028,1000
709,0.286393,0.00159285,1000
710,0.283999,0.00183101,1000
711,0.285477,0.00166981,1000
712,0.284058,0.00177701,1000
713,0.285778,0.00167902,1000
714,0.288131,0.00141666,1000
715,0.286868,0.0015919,1000
716,0.284834,0.00171749,1000
717,0.286783,0.00152161,1000
718,0.28486,0.00176532,1000
719,0.287692,0.00144727,1000
720,0.287675,0.00148098,1000
721,0.286772,0.00151688,1000
722,0.286565,0.0015488,1000
723,0.282313,0.00199483,1000
724,0.285651,0.0016869,1000
725,0.286938,0.00144665,1000
726,0.28873,0.00141987,1000
727,0.28753,0.00150965,1000
728,0.282253,0.0019208,1000
729,0.288334,0.00146002,1000
730,0.284495,0.00185034,1000
731,0.286101,0.00162184,1000
732,0.287565,0.00145245,1000
733,0.28688,0.00148343,1000
734,0.284475,0.00181618,1000
735,0.28627,0.00158524,1000
736,0.288455,0.00146992,1000
737,0.286321,0.00158355,1000
738,0.287589,0.00152216,1000
739,0.286873,0.00147406,1000
740,0.282606,0.00190189,1000
741,0.284197,0.00174243,1000
742,0.283366,0.00193887,1000
743,0.280202,0.00222713,1000
744,0.285629,0.00174002,1000
745,0.287069,0.00148438,1000
746,0.283458,0.00181919,1000
747,0.282834,0.00196791,1000
748,0.282194,0.00206538,1000
749,0.284064,0.00190276,1000
750,0.286232,0.00168059,1000
751,0.285932,0.00170524,1000
752,0.286145,0.00160235,1000
753,0.285601,0.00170118,1000
754,0.286338,0.00150934,1000
755,0.284246,0.00180413,1000
756,0.285609,0.00174127,1000
757,0.286609,0.00157372,1000
758,0.285755,0.0018227,1000
759,0.283994,0.00188593,1000
760,0.286577,0.0016024,1000
761,0.283347,0.00191026,1000
762,0.288251,0.00152178,1000
763,0.286158,0.00166966,1000
764,0.28578,0.00169941,1000
765,0.287304,0.00153256,1000
766,0.285948,0.00169421,1000
767,0.286812,0.00160021,1000
768,0.28358,0.00193439,1000
769,0.285573,0.00167758,1000
770,0.283919,0.00187743,1000
771,0.285939,0.00161379,1000
772,0.284543,0.00184805,1000
773,0.285874,0.00159549,1000
774,0.283412,0.00187734,1000
775,0.288566,0.00135275,1000
776,0.283159,0.00189401,1000
777,0.285152,0.00174497,1000
778,0.286233,0.00161045,1000
779,0.284077,0.00176516,1000
780,0.284053,0.00189378,1000
781,0.283279,0.00182769,1000
782,0.284957,0.00174188,1000
783,0.286698,0.00150066,1000
784,0.287954,0.00142503,1000
785,0.284341,0.00184012,1000
786,0.284274,0.00174946,1000
787,0.285113,0.00175616,1000
788,0.285826,0.00165812,1000
789,0.285942,0.00157672,1000
790,0.286865,0.00152266,1000
791,0.285122,0.00183303,1000
792,0.288875,0.001353,1000
793,0.286087,0.00167686,1000
794,0.286459,0.00161348,1000
795,0.286331,0.00156374,1000
796,0.285836,0.00166649,1000
797,0.287442,0.00149947,1000
798,0.280429,0.0020779,1000
799,0.28617,0.00160705,1000
800,0.285132,0.00168293,1000
801,0.284732,0.00176687,1000
802,0.285087,0.0017349,1000
803,0.288933,0.00131354,1000
804,0.282631,0.00203886,1000
805,0.286291,0.00156778,1000
806,0.286702,0.00159947,1000
807,0.288438,0.00138943,1000
808,0.285777,0.00164038,1000
809,0.2885,0.00138082,1000
810,0.286941,0.00156119,1000
811,0.286797,0.00155596,1000
812,0.285482,0.00165126,1000
813,0.285901,0.00164634,1000
814,0.28705,0.00156198,1000
815,0.287147,0.00145774,1000
816,0.285637,0.00163865,1000
817,0.286996,0.00155906,1000
818,0.285925,0.00167462,1000
819,0.286301,0.00161882,1000
820,0.28461,0.00177935,1000
821,0.284537,0.00181376,1000
822,0.284938,0.00174328,1000
823,0.284363,0.00183391,1000
824,0.287554,0.00149855,1000
825,0.287582,0.00147956,1000
826,0.286387,0.00161699,1000
827,0.284493,0.00176589,1000
828,0.287467,0.00150692,1000
829,0.283882,0.00185279,1000
830,0.285138,0.00172748,1000
831,0.283879,0.00191778,1000
832,0.284946,0.00175946,1000
833,0.283267,0.00194507,1000
834,0.284742,0.00176301,1000
835,0.287762,0.00149924,1000
836,0.286632,0.00152245,1000
837,0.285904,0.00168345,1000
838,0.28631,0.00162924,1000
839,0.283402,0.00192683,1000
840,0.286326,0.00160161,1000
841,0.285004,0.00169413,1000
842,0.287171,0.00149205,1000
843,0.2896,0.00127563,1000
844,0.285608,0.00169007,1000
845,0.284746,0.00176185,1000
846,0.286897,0.00154916,1000
847,0.283973,0.00186198,1000
848,0.284279,0.00179217,1000
849,0.283949,0.0017623,1000
850,0.282734,0.00202839,1000
851,0.286511,0.00161704,1000
852,0.287982,0.00146667,1000
853,0.284945,0.00167816,1000
854,0.286804,0.0015592,1000
855,0.288077,0.00151246,1000
856,0.287735,0.00150147,1000
857,0.281848,0.00196081,1000
858,0.288823,0.00137747,1000
859,0.287916,0.0014742,1000
860,0.285542,0.00168334,1000
861,0.284405,0.00177185,1000
862,0.288734,0.00138216,1000
863,0.284941,0.00180636,1000
864,0.287386,0.00145743,1000
865,0.287853,0.00140325,1000
866,0.284272,0.00180107,1000
867,0.285476,0.00165899,1000
868,0.284009,0.00185063,1000
869,0.286817,0.0015703,1000
870,0.283901,0.00189325,1000
871,0.284028,0.00184268,1000
872,0.286401,0.00160134,1000
