t,avg,var
11,50.6132,2.53221e-06
11,50.6132,2.1393e-06
11,50.6132,1.79485e-06
11,50.6132,1.50537e-06
11,50.6132,1.27768e-06
12,50.6132,1.08007e-06
12,50.6132,9.03946e-07
12,50.6132,7.60703e-07
12,50.6132,6.40458e-07
12,50.6132,5.4099e-07
12,50.6132,4.5615e-07
12,50.6132,3.81581e-07
12,50.6132,3.23835e-07
12,50.6132,2.71352e-07
12,50.6132,2.29101e-07
13,50.6132,1.93578e-07
13,50.6132,1.62081e-07
13,50.6132,1.36778e-07
13,50.6132,1.15052e-07
13,50.6132,9.65639e-08
13,50.6132,8.18326e-08
13,50.6132,6.85908e-08
13,50.6132,5.77178e-08
13,50.6132,4.88874e-08
13,50.6132,4.14173e-08
14,50.6132,3.45842e-08
14,50.6132,2.92629e-08
14,50.6132,2.46006e-08
14,50.6132,2.08102e-08
14,50.6132,1.74002e-08
14,50.6132,1.47447e-08
14,50.6132,1.23626e-08
14,50.6132,1.04086e-08
14,50.6132,8.74997e-09
14,50.6132,7.44325e-09
15,50.6132,6.21023e-09
15,50.6132,5.27138e-09
15,50.6132,4.43965e-09
15,50.6132,3.71103e-09
15,50.6132,3.12564e-09
15,50.6132,2.63107e-09
15,50.6132,2.23507e-09
15,50.6132,1.86722e-09
15,50.6132,1.57387e-09
15,50.6132,1.32377e-09
16,50.6132,1.12015e-09
16,50.6132,9.39765e-10
16,50.6132,7.88251e-10
16,50.6132,6.70051e-10
16,50.6132,5.60173e-10
16,50.6132,4.72294e-10
16,50.6132,3.97839e-10
16,50.6132,3.3476e-10
16,50.6132,2.84365e-10
16,50.6132,2.3746e-10
17,50.6132,2.01685e-10
17,50.6132,1.70035e-10
17,50.6132,1.41658e-10
17,50.6132,1.19317e-10
17,50.6132,1.01018e-10
17,50.6132,8.50321e-11
17,50.6132,7.18182e-11
17,50.6132,6.0269e-11
17,50.6132,5.08395e-11
17,50.6132,4.32118e-11
18,50.6132,3.61858e-11
18,50.6132,3.03328e-11
18,50.6132,2.56608e-11
18,50.6132,2.17447e-11
18,50.6132,1.8192e-11
18,50.6132,1.53352e-11
18,50.6132,1.29673e-11
18,50.6132,1.0894e-11
18,50.6132,9.17585e-12
19,50.6132,7.69954e-12
19,50.6132,6.50746e-12
19,50.6132,5.47588e-12
19,50.6132,4.6272e-12
19,50.6132,3.89031e-12
19,50.6132,3.26939e-12
19,50.6132,2.78126e-12
19,50.6132,2.32247e-12
19,50.6132,1.96701e-12
19,50.6132,1.63959e-12
20,50.6132,1.38091e-12
20,50.6132,1.16896e-12
20,50.6132,9.82339e-13
20,50.6132,8.29305e-13
20,50.6132,7.01261e-13
20,50.6132,5.88135e-13
20,50.6132,4.93962e-13
20,50.6132,4.17718e-13
20,50.6132,3.52951e-13
20,50.6132,2.97038e-13
21,50.6132,2.48764e-13
21,50.6132,2.10195e-13
21,50.6132,1.76991e-13
21,50.6132,1.49804e-13
21,50.6132,1.2587e-13
21,50.6132,1.06082e-13
21,50.6132,9.04098e-14
21,50.6132,7.48445e-14
21,50.6132,6.33524e-14
21,50.6132,5.36385e-14
22,50.6132,4.4833e-14
22,50.6132,3.8061e-14
22,50.6132,3.21183e-14
22,50.6132,2.66996e-14
22,50.6132,2.25735e-14
22,50.6132,1.90205e-14
22,50.6132,1.60338e-14
22,50.6132,1.35131e-14
22,50.6132,1.14255e-14
22,50.6132,9.53429e-15
23,50.6132,8.03555e-15
23,50.6132,6.84995e-15
23,50.6132,5.74719e-15
23,50.6132,4.84351e-15
23,50.6132,4.07972e-15
23,50.6132,3.43467e-15
23,50.6132,2.8836e-15
23,50.6132,2.42503e-15
23,50.6132,2.04879e-15
23,50.6132,1.72645e-15
24,50.6132,1.45548e-15
24,50.6132,1.22786e-15
24,50.6132,1.02854e-15
24,50.6132,8.69935e-16
24,50.6132,7.30009e-16
24,50.6132,6.12557e-16
24,50.6132,5.15356e-16
24,50.6132,4.34717e-16
24,50.6132,3.67105e-16
24,50.6132,3.07489e-16
25,50.6132,2.6058e-16
25,50.6132,2.18499e-16
25,50.6132,1.8422e-16
25,50.6132,1.55628e-16
25,50.6132,1.31779e-16
25,50.6132,1.11061e-16
25,50.6132,9.31143e-17
25,50.6132,7.85376e-17
25,50.6132,6.61738e-17
25,50.6132,5.56288e-17
26,50.6132,4.69171e-17
26,50.6132,3.94844e-17
26,50.6132,3.32451e-17
26,50.6132,2.77808e-17
26,50.6132,2.3478e-17
26,50.6132,1.98538e-17
26,50.6132,1.67065e-17
26,50.6132,1.40899e-17
26,50.6132,1.18492e-17
26,50.6132,1.00223e-17
27,50.6132,8.39824e-18
27,50.6132,7.08402e-18
27,50.6132,5.97367e-18
27,50.6132,5.04914e-18
27,50.6132,4.21473e-18
27,50.6132,3.54831e-18
27,50.6132,3.01026e-18
27,50.6132,2.53034e-18
27,50.6132,2.11874e-18
27,50.6132,1.79277e-18
28,50.6132,1.50917e-18
28,50.6132,1.27238e-18
28,50.6132,1.07197e-18
28,50.6132,9.04812e-19
28,50.6132,7.57213e-19
28,50.6132,6.43651e-19
28,50.6132,5.35179e-19
28,50.6132,4.54748e-19
28,50.6132,3.81388e-19
28,50.6132,3.22337e-19
29,50.6132,2.70625e-19
29,50.6132,2.2904e-19
29,50.6132,1.91874e-19
29,50.6132,1.62997e-19
29,50.6132,1.37418e-19
29,50.6132,1.15001e-19
29,50.6132,9.73937e-20
29,50.6132,8.18177e-20
29,50.6132,6.85192e-20
29,50.6132,5.80106e-20
30,50.6132,4.88747e-20
30,50.6132,4.11812e-20
30,50.6132,3.46167e-20
30,50.6132,2.93113e-20
30,50.6132,2.45165e-20
30,50.6132,2.08224e-20
30,50.6132,1.75913e-20
30,50.6132,1.47072e-20
30,50.6132,1.22726e-20
30,50.6132,1.04203e-20
31,50.6132,8.78501e-21
31,50.6132,7.41662e-21
31,50.6132,6.27283e-21
31,50.6132,5.25432e-21
31,50.6132,4.41633e-21
31,50.6132,3.73635e-21
31,50.6132,3.14066e-21
31,50.6132,2.62876e-21
31,50.6132,2.22164e-21
31,50.6132,1.8736e-21
32,50.6132,1.57577e-21
32,50.6132,1.32454e-21
32,50.6132,1.12566e-21
32,50.6132,9.43368e-22
32,50.6132,7.89724e-22
32,50.6132,6.67813e-22
32,50.6132,5.59839e-22
32,50.6132,4.72071e-22
32,50.6132,3.97324e-22
32,50.6132,3.38069e-22
33,50.6132,2.82861e-22
33,50.6132,2.37912e-22
33,50.6132,2.02054e-22
33,50.6132,1.69417e-22
33,50.6132,1.42032e-22
33,50.6132,1.19385e-22
33,50.6132,1.01521e-22
33,50.6132,8.55724e-23
33,50.6132,7.11955e-23
33,50.6132,6.0568e-23
34,50.6132,5.08267e-23
34,50.6132,4.29486e-23
34,50.6132,3.60855e-23
34,50.6132,3.03035e-23
34,50.6132,2.5646e-23
34,50.6132,2.14834e-23
34,50.6132,1.81693e-23
34,50.6132,1.52356e-23
34,50.6132,1.28504e-23
34,50.6132,1.09005e-23
35,50.6132,9.15519e-24
35,50.6132,7.75954e-24
35,50.6132,6.5236e-24
35,50.6132,5.48769e-24
35,50.6132,4.60193e-24
35,50.6132,3.88776e-24
35,50.6132,3.26484e-24
35,50.6132,2.75564e-24
35,50.6132,2.3235e-24
35,50.6132,1.95591e-24
36,50.6132,1.63608e-24
36,50.6132,1.38883e-24
36,50.6132,1.17316e-24
36,50.6132,9.85162e-25
36,50.6132,8.21516e-25
36,50.6132,6.95532e-25
36,50.6132,5.90559e-25
36,50.6132,4.96974e-25
36,50.6132,4.17508e-25
36,50.6132,3.51373e-25
37,50.6132,2.95249e-25
37,50.6132,2.50608e-25
37,50.6132,2.09535e-25
37,50.6132,1.77594e-25
37,50.6132,1.49591e-25
37,50.6132,1.26255e-25
37,50.6132,1.06462e-25
37,50.6132,8.94641e-26
37,50.6132,7.50531e-26
37,50.6132,6.36279e-26
38,50.6132,5.34901e-26
38,50.6132,4.51052e-26
38,50.6132,3.81995e-26
38,50.6132,3.21411e-26
38,50.6132,2.71661e-26
38,50.6132,2.32352e-26
38,50.6132,1.93921e-26
38,50.6132,1.6173e-26
38,50.6132,1.36961e-26
38,50.6132,1.15333e-26
39,50.6132,9.71776e-27
39,50.6132,8.23041e-27
39,50.6132,6.96419e-27
39,50.6132,5.94637e-27
39,50.6132,5.07496e-27
39,50.6132,4.30352e-27
39,50.6132,3.66334e-27
39,50.6132,3.0575e-27
39,50.6132,2.56172e-27
39,50.6132,2.10127e-27
40,50.6132,1.78522e-27
40,50.6132,1.54289e-27
40,50.6132,1.3884e-27
40,50.6132,1.36416e-27
40,50.6132,1.12384e-27
40,50.6132,1.07739e-27
40,50.6132,1.05316e-27
40,50.6132,1.01479e-27
40,50.6132,1.00368e-27
40,50.6132,9.85508e-28
41,50.6132,9.56226e-28
41,50.6132,9.49157e-28
41,50.6132,9.49157e-28
41,50.6132,9.49157e-28
41,50.6132,9.26943e-28
41,50.6132,9.26943e-28
41,50.6132,9.15836e-28
41,50.6132,9.017e-28
41,50.6132,9.017e-28
41,50.6132,9.017e-28
42,50.6132,8.90592e-28
42,50.6132,8.90592e-28
42,50.6132,8.90592e-28
42,50.6132,8.90592e-28
42,50.6132,8.79485e-28
42,50.6132,8.79485e-28
42,50.6132,8.79485e-28
42,50.6132,8.72417e-28
42,50.6132,8.72417e-28
42,50.6132,8.72417e-28
43,50.6132,8.72417e-28
43,50.6132,8.72417e-28
43,50.6132,8.72417e-28
43,50.6132,8.65349e-28
43,50.6132,8.65349e-28
43,50.6132,8.65349e-28
43,50.6132,8.65349e-28
43,50.6132,8.65349e-28
43,50.6132,8.65349e-28
43,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.65349e-28
44,50.6132,8.58281e-28
45,50.6132,8.58281e-28
45,50.6132,8.58281e-28
45,50.6132,8.51212e-28
45,50.6132,8.51212e-28
45,50.6132,8.51212e-28
45,50.6132,8.44144e-28
45,50.6132,8.37076e-28
45,50.6132,8.37076e-28
45,50.6132,8.37076e-28
45,50.6132,8.37076e-28
46,50.6132,8.30008e-28
46,50.6132,8.30008e-28
46,50.6132,8.30008e-28
46,50.6132,8.2294e-28
46,50.6132,8.2294e-28
46,50.6132,8.2294e-28
46,50.6132,8.2294e-28
46,50.6132,8.2294e-28
46,50.6132,8.15872e-28
46,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
47,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
48,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
49,50.6132,8.15872e-28
50,50.6132,8.15872e-28
50,50.6132,8.08803e-28
50,50.6132,8.01735e-28
50,50.6132,8.01735e-28
50,50.6132,8.01735e-28
50,50.6132,8.01735e-28
50,50.6132,8.01735e-28
50,50.6132,8.01735e-28
50,50.6132,8.01735e-28
50,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
51,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
52,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
53,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
54,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
55,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
56,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
57,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
58,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
59,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
60,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
61,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
62,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
63,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
64,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
65,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
66,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
67,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
68,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
69,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
70,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
71,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
72,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
73,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
74,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
75,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
76,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
77,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
78,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
79,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
80,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
81,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
82,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
83,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
84,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
85,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
86,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
87,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
88,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
89,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
90,50.6132,8.01735e-28
91,50.6132,8.01735e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
91,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
92,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
93,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
94,50.6132,7.92647e-28
